CustomerID,City,Vehicle_Model,Subscription_Plan,Rate_Per_KM,Monthly_Fee,Account_Status
CUST-2741,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-2742,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-2743,Bengaluru,MG Windsor EV,Pay-Per-KM,2.93,,Defaulted
CUST-2744,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.84,,Suspended
CUST-2745,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-2746,Delhi,Tata Punch EV,Pay-Per-KM,3.16,,Defaulted
CUST-2747,Bengaluru,MG Windsor EV,Pay-Per-KM,2.83,,Active
CUST-2748,Delhi,Maruti e Vitara,Pay-Per-KM,2.84,,Active
CUST-2749,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.07,,Active
CUST-2750,Pune,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-2751,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-2752,Delhi,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-2753,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-2754,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.49,,Defaulted
CUST-2755,Pune,Tata Punch EV,Pay-Per-KM,3.43,,Active
CUST-2756,Pune,MG Windsor EV,Pay-Per-KM,3.57,,Active
CUST-2757,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.28,,Defaulted
CUST-2758,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-2759,Pune,Maruti e Vitara,Pay-Per-KM,4.08,,Active
CUST-2760,Pune,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-2761,Pune,MG Windsor EV,Pay-Per-KM,3.46,,Active
CUST-2762,Pune,MG Windsor EV,Pay-Per-KM,3.36,,Suspended
CUST-2763,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-2764,Bengaluru,MG Windsor EV,Pay-Per-KM,4.49,,Active
CUST-2765,Pune,MG Windsor EV,Pay-Per-KM,3.74,,Active
CUST-2766,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-2767,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-2768,Bengaluru,MG Windsor EV,Pay-Per-KM,3.01,,Suspended
CUST-2769,Pune,Tata Punch EV,Pay-Per-KM,3.51,,Suspended
CUST-2770,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-2771,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-2772,Bengaluru,MG Windsor EV,Pay-Per-KM,3.63,,Active
CUST-2773,Delhi,Maruti e Vitara,Pay-Per-KM,2.65,,Active
CUST-2774,Pune,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-2775,Delhi,MG Windsor EV,Pay-Per-KM,2.64,,Active
CUST-2776,Pune,Maruti e Vitara,Pay-Per-KM,3.11,,Active
CUST-2777,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-2778,Delhi,Maruti e Vitara,Pay-Per-KM,4.43,,Suspended
CUST-2779,Bengaluru,MG Windsor EV,Pay-Per-KM,3.88,,Suspended
CUST-2780,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Suspended
CUST-2781,Delhi,Tata Punch EV,Pay-Per-KM,3.8,,Suspended
CUST-2782,Delhi,Maruti e Vitara,Pay-Per-KM,3.01,,Defaulted
CUST-2783,Pune,Tata Punch EV,Pay-Per-KM,3.02,,Active
CUST-2784,Pune,MG Windsor EV,Pay-Per-KM,3.34,,Active
CUST-2785,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-2786,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-2787,Delhi,Maruti e Vitara,Pay-Per-KM,3.88,,Active
CUST-2788,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.97,,Active
CUST-2789,Pune,MG Windsor EV,Pay-Per-KM,3.03,,Active
CUST-2790,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.34,,Active
CUST-2791,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.96,,Active
CUST-2792,Bengaluru,MG Windsor EV,Pay-Per-KM,3.95,,Active
CUST-2793,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-2794,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-2795,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.0,,Active
CUST-2796,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-2797,Pune,Tata Punch EV,Pay-Per-KM,4.04,,Active
CUST-2798,Bengaluru,Tata Punch EV,Pay-Per-KM,4.39,,Active
CUST-2799,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.13,,Active
CUST-2800,Pune,Tata Punch EV,Pay-Per-KM,2.86,,Defaulted
CUST-2801,Delhi,Maruti e Vitara,Pay-Per-KM,2.64,,Suspended
CUST-2802,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-2803,Pune,Maruti e Vitara,Pay-Per-KM,3.94,,Active
CUST-2804,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-2805,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-2806,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Suspended
CUST-2807,Pune,Tata Punch EV,Pay-Per-KM,2.81,,Defaulted
CUST-2808,Pune,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-2809,Bengaluru,Tata Punch EV,Pay-Per-KM,3.67,,Defaulted
CUST-2810,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-2811,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-2812,Delhi,Maruti e Vitara,Pay-Per-KM,3.55,,Active
CUST-2813,Delhi,Tata Punch EV,Pay-Per-KM,3.67,,Defaulted
CUST-2814,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-2815,Pune,Tata Punch EV,Pay-Per-KM,3.01,,Active
CUST-2816,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-2817,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-2818,Pune,Tata Punch EV,Pay-Per-KM,2.81,,Active
CUST-2819,Pune,Tata Punch EV,Pay-Per-KM,3.44,,Active
CUST-2820,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Suspended
CUST-2821,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.63,,Defaulted
CUST-2822,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Defaulted
CUST-2823,Bengaluru,Tata Punch EV,Pay-Per-KM,4.45,,Active
CUST-2824,Pune,Maruti e Vitara,Pay-Per-KM,3.54,,Suspended
CUST-2825,Bengaluru,MG Windsor EV,Pay-Per-KM,4.38,,Defaulted
CUST-2826,Pune,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-2827,Delhi,Maruti e Vitara,Pay-Per-KM,3.98,,Active
CUST-2828,Delhi,Tata Punch EV,Pay-Per-KM,2.95,,Active
CUST-2829,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Suspended
CUST-2830,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Suspended
CUST-2831,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Defaulted
CUST-2832,Pune,Maruti e Vitara,Pay-Per-KM,2.87,,Active
CUST-2833,Pune,MG Windsor EV,Fixed-Monthly,,3000.0,Defaulted
CUST-2834,Delhi,MG Windsor EV,Pay-Per-KM,2.66,,Suspended
CUST-2835,Pune,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-2836,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-2837,Delhi,Tata Punch EV,Pay-Per-KM,2.62,,Suspended
CUST-2838,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Suspended
CUST-2839,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-2840,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Suspended
CUST-2841,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Defaulted
CUST-2842,Delhi,Maruti e Vitara,Pay-Per-KM,4.16,,Defaulted
CUST-2843,Pune,MG Windsor EV,Pay-Per-KM,3.47,,Active
CUST-2844,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-2845,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.28,,Suspended
CUST-2846,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-2847,Pune,Tata Punch EV,Pay-Per-KM,3.11,,Active
CUST-2848,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Defaulted
CUST-2849,Pune,Tata Punch EV,Pay-Per-KM,2.96,,Suspended
CUST-2850,Delhi,MG Windsor EV,Pay-Per-KM,3.49,,Active
CUST-2851,Delhi,Tata Punch EV,Pay-Per-KM,3.96,,Suspended
CUST-2852,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Defaulted
CUST-2853,Pune,Maruti e Vitara,Pay-Per-KM,2.73,,Suspended
CUST-2854,Delhi,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-2855,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Defaulted
CUST-2856,Delhi,MG Windsor EV,Pay-Per-KM,3.02,,Active
CUST-2857,Bengaluru,Tata Punch EV,Pay-Per-KM,4.14,,Defaulted
CUST-2858,Delhi,Maruti e Vitara,Pay-Per-KM,4.09,,Defaulted
CUST-2859,Delhi,MG Windsor EV,Pay-Per-KM,2.92,,Active
CUST-2860,Pune,Maruti e Vitara,Pay-Per-KM,2.89,,Active
CUST-2861,Delhi,Maruti e Vitara,Pay-Per-KM,3.86,,Active
CUST-2862,Pune,Tata Punch EV,Pay-Per-KM,2.9,,Active
CUST-2863,Delhi,Maruti e Vitara,Pay-Per-KM,3.29,,Defaulted
CUST-2864,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-2865,Pune,Maruti e Vitara,Pay-Per-KM,3.32,,Defaulted
CUST-2866,Delhi,Tata Punch EV,Pay-Per-KM,3.34,,Active
CUST-2867,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-2868,Bengaluru,MG Windsor EV,Pay-Per-KM,3.81,,Defaulted
CUST-2869,Pune,MG Windsor EV,Pay-Per-KM,2.98,,Active
CUST-2870,Delhi,MG Windsor EV,Pay-Per-KM,3.5,,Active
CUST-2871,Pune,MG Windsor EV,Pay-Per-KM,3.27,,Suspended
CUST-2872,Pune,Maruti e Vitara,Pay-Per-KM,4.49,,Active
CUST-2873,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-2874,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-2875,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-2876,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Suspended
CUST-2877,Delhi,Maruti e Vitara,Pay-Per-KM,2.69,,Active
CUST-2878,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-2879,Pune,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-2880,Bengaluru,Tata Punch EV,Pay-Per-KM,2.84,,Defaulted
CUST-2881,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-2882,Pune,Tata Punch EV,Pay-Per-KM,2.85,,Suspended
CUST-2883,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-2884,Pune,MG Windsor EV,Pay-Per-KM,2.8,,Defaulted
CUST-2885,Delhi,Tata Punch EV,Pay-Per-KM,3.31,,Active
CUST-2886,Delhi,MG Windsor EV,Pay-Per-KM,3.51,,Active
CUST-2887,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-2888,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.56,,Active
CUST-2889,Bengaluru,Tata Punch EV,Pay-Per-KM,4.18,,Active
CUST-2890,Delhi,Tata Punch EV,Pay-Per-KM,3.09,,Active
CUST-2891,Bengaluru,Tata Punch EV,Pay-Per-KM,3.72,,Active
CUST-2892,Delhi,Maruti e Vitara,Pay-Per-KM,2.73,,Defaulted
CUST-2893,Pune,Tata Punch EV,Pay-Per-KM,2.93,,Active
CUST-2894,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-2895,Bengaluru,Tata Punch EV,Pay-Per-KM,3.37,,Suspended
CUST-2896,Pune,Maruti e Vitara,Pay-Per-KM,3.23,,Active
CUST-2897,Pune,Maruti e Vitara,Pay-Per-KM,3.98,,Active
CUST-2898,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-2899,Pune,Tata Punch EV,Pay-Per-KM,2.92,,Active
CUST-2900,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Defaulted
CUST-2901,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-2902,Pune,MG Windsor EV,Pay-Per-KM,4.26,,Active
CUST-2903,Pune,Tata Punch EV,Pay-Per-KM,3.6,,Active
CUST-2904,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-2905,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Defaulted
CUST-2906,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Suspended
CUST-2907,Delhi,Tata Punch EV,Pay-Per-KM,3.0,,Suspended
CUST-2908,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-2909,Delhi,Tata Punch EV,Pay-Per-KM,3.58,,Active
CUST-2910,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Suspended
CUST-2911,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-2912,Delhi,MG Windsor EV,Fixed-Monthly,,3000.0,Suspended
CUST-2913,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Suspended
CUST-2914,Bengaluru,Tata Punch EV,Pay-Per-KM,2.82,,Defaulted
CUST-2915,Delhi,Tata Punch EV,Pay-Per-KM,3.99,,Suspended
CUST-2916,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Suspended
CUST-2917,Bengaluru,MG Windsor EV,Pay-Per-KM,4.37,,Active
CUST-2918,Pune,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-2919,Delhi,Maruti e Vitara,Pay-Per-KM,2.86,,Defaulted
CUST-2920,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-2921,Bengaluru,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-2922,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-2923,Delhi,Tata Punch EV,Pay-Per-KM,4.39,,Active
CUST-2924,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-2925,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-2926,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Suspended
CUST-2927,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Suspended
CUST-2928,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Suspended
CUST-2929,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-2930,Bengaluru,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-2931,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Defaulted
CUST-2932,Pune,MG Windsor EV,Pay-Per-KM,4.21,,Active
CUST-2933,Pune,Maruti e Vitara,Pay-Per-KM,3.69,,Defaulted
CUST-2934,Pune,MG Windsor EV,Pay-Per-KM,4.16,,Defaulted
CUST-2935,Bengaluru,Tata Punch EV,Pay-Per-KM,3.45,,Active
CUST-2936,Bengaluru,Tata Punch EV,Fixed-Monthly,,1500.0,Suspended
CUST-2937,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Defaulted
CUST-2938,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Defaulted
CUST-2939,Pune,Tata Punch EV,Pay-Per-KM,3.28,,Active
CUST-2940,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.8,,Active
CUST-2941,Delhi,MG Windsor EV,Pay-Per-KM,4.45,,Active
CUST-2942,Bengaluru,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-2943,Bengaluru,Tata Punch EV,Fixed-Monthly,,3000.0,Suspended
CUST-2944,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-2945,Delhi,Tata Punch EV,Pay-Per-KM,3.01,,Active
CUST-2946,Bengaluru,Tata Punch EV,Pay-Per-KM,3.24,,Active
CUST-2947,Pune,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-2948,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Suspended
CUST-2949,Pune,Tata Punch EV,Pay-Per-KM,4.18,,Active
CUST-2950,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-2951,Pune,Maruti e Vitara,Pay-Per-KM,2.66,,Defaulted
CUST-2952,Bengaluru,MG Windsor EV,Pay-Per-KM,3.01,,Suspended
CUST-2953,Pune,MG Windsor EV,Pay-Per-KM,2.82,,Active
CUST-2954,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-2955,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-2956,Delhi,Tata Punch EV,Pay-Per-KM,3.27,,Suspended
CUST-2957,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-2958,Delhi,MG Windsor EV,Pay-Per-KM,4.16,,Defaulted
CUST-2959,Pune,MG Windsor EV,Fixed-Monthly,,1500.0,Defaulted
CUST-2960,Delhi,Maruti e Vitara,Pay-Per-KM,3.04,,Active
CUST-2961,Delhi,MG Windsor EV,Pay-Per-KM,2.91,,Defaulted
CUST-2962,Pune,Tata Punch EV,Pay-Per-KM,3.71,,Active
CUST-2963,Delhi,MG Windsor EV,Pay-Per-KM,4.21,,Suspended
CUST-2964,Bengaluru,MG Windsor EV,Pay-Per-KM,3.43,,Suspended
CUST-2965,Pune,MG Windsor EV,Pay-Per-KM,3.57,,Active
CUST-2966,Delhi,Tata Punch EV,Fixed-Monthly,,2500.0,Defaulted
CUST-2967,Pune,Tata Punch EV,Pay-Per-KM,3.18,,Defaulted
CUST-2968,Bengaluru,Tata Punch EV,Pay-Per-KM,4.44,,Active
CUST-2969,Pune,MG Windsor EV,Pay-Per-KM,4.19,,Suspended
CUST-2970,Delhi,MG Windsor EV,Pay-Per-KM,3.01,,Active
CUST-2971,Pune,MG Windsor EV,Fixed-Monthly,,2000.0,Suspended
CUST-2972,Pune,Tata Punch EV,Fixed-Monthly,,2000.0,Defaulted
CUST-2973,Pune,Maruti e Vitara,Pay-Per-KM,3.24,,Suspended
CUST-2974,Pune,MG Windsor EV,Pay-Per-KM,3.63,,Defaulted
CUST-2975,Delhi,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-2976,Delhi,Maruti e Vitara,Pay-Per-KM,2.97,,Defaulted
CUST-2977,Delhi,Maruti e Vitara,Pay-Per-KM,3.01,,Active
CUST-2978,Pune,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-2979,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-2980,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-2981,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Defaulted
CUST-2982,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-2983,Bengaluru,Tata Punch EV,Pay-Per-KM,4.38,,Active
CUST-2984,Bengaluru,MG Windsor EV,Pay-Per-KM,3.45,,Active
CUST-2985,Pune,Tata Punch EV,Pay-Per-KM,3.65,,Active
CUST-2986,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Defaulted
CUST-2987,Bengaluru,Tata Punch EV,Pay-Per-KM,2.66,,Active
CUST-2988,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.63,,Suspended
CUST-2989,Bengaluru,Tata Punch EV,Pay-Per-KM,4.34,,Active
CUST-2990,Pune,Maruti e Vitara,Pay-Per-KM,4.37,,Active
CUST-2991,Delhi,Tata Punch EV,Fixed-Monthly,,1500.0,Defaulted
CUST-2992,Delhi,Maruti e Vitara,Pay-Per-KM,3.89,,Active
CUST-2993,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-2994,Pune,Maruti e Vitara,Fixed-Monthly,,2500.0,Defaulted
CUST-2995,Pune,MG Windsor EV,Pay-Per-KM,3.99,,Active
CUST-2996,Delhi,Tata Punch EV,Pay-Per-KM,2.83,,Active
CUST-2997,Pune,MG Windsor EV,Pay-Per-KM,3.84,,Active
CUST-2998,Delhi,Tata Punch EV,Pay-Per-KM,3.69,,Active
CUST-2999,Bengaluru,MG Windsor EV,Pay-Per-KM,3.32,,Active
CUST-3000,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-3001,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-3002,Pune,Maruti e Vitara,Pay-Per-KM,3.44,,Active
CUST-3003,Pune,Tata Punch EV,Pay-Per-KM,4.06,,Defaulted
CUST-3004,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-3005,Delhi,Maruti e Vitara,Fixed-Monthly,,2500.0,Active
CUST-3006,Pune,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-3007,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-3008,Delhi,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-3009,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.93,,Defaulted
CUST-3010,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-3011,Delhi,Tata Punch EV,Pay-Per-KM,2.93,,Active
CUST-3012,Pune,Tata Punch EV,Pay-Per-KM,2.67,,Active
CUST-3013,Pune,MG Windsor EV,Pay-Per-KM,4.35,,Suspended
CUST-3014,Bengaluru,Tata Punch EV,Fixed-Monthly,,2500.0,Active
CUST-3015,Pune,Maruti e Vitara,Pay-Per-KM,3.15,,Suspended
CUST-3016,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2500.0,Suspended
CUST-3017,Pune,Tata Punch EV,Pay-Per-KM,4.26,,Active
CUST-3018,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.79,,Defaulted
CUST-3019,Pune,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-3020,Delhi,MG Windsor EV,Pay-Per-KM,3.57,,Active
CUST-3021,Pune,Tata Punch EV,Fixed-Monthly,,1500.0,Active
CUST-3022,Bengaluru,Tata Punch EV,Pay-Per-KM,3.73,,Suspended
CUST-3023,Pune,Maruti e Vitara,Pay-Per-KM,3.53,,Active
CUST-3024,Pune,Maruti e Vitara,Fixed-Monthly,,1500.0,Active
CUST-3025,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-3026,Delhi,Maruti e Vitara,Fixed-Monthly,,2000.0,Defaulted
CUST-3027,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-3028,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-3029,Delhi,MG Windsor EV,Pay-Per-KM,3.88,,Suspended
CUST-3030,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Suspended
CUST-3031,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.98,,Defaulted
CUST-3032,Bengaluru,MG Windsor EV,Pay-Per-KM,4.16,,Active
CUST-3033,Bengaluru,Tata Punch EV,Pay-Per-KM,2.85,,Suspended
CUST-3034,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Suspended
CUST-3035,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-3036,Delhi,MG Windsor EV,Pay-Per-KM,3.57,,Defaulted
CUST-3037,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-3038,Bengaluru,Maruti e Vitara,Pay-Per-KM,2.96,,Active
CUST-3039,Delhi,Tata Punch EV,Pay-Per-KM,4.11,,Active
CUST-3040,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-3041,Pune,MG Windsor EV,Pay-Per-KM,3.71,,Active
CUST-3042,Delhi,Tata Punch EV,Fixed-Monthly,,2000.0,Active
CUST-3043,Delhi,Maruti e Vitara,Pay-Per-KM,3.02,,Active
CUST-3044,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-3045,Delhi,Maruti e Vitara,Pay-Per-KM,3.52,,Suspended
CUST-3046,Bengaluru,MG Windsor EV,Pay-Per-KM,3.41,,Defaulted
CUST-3047,Bengaluru,Maruti e Vitara,Fixed-Monthly,,2000.0,Active
CUST-3048,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-3049,Delhi,Maruti e Vitara,Fixed-Monthly,,3000.0,Active
CUST-3050,Delhi,MG Windsor EV,Fixed-Monthly,,2000.0,Active
CUST-3051,Pune,Maruti e Vitara,Pay-Per-KM,4.14,,Active
CUST-3052,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Suspended
CUST-3053,Bengaluru,MG Windsor EV,Fixed-Monthly,,2000.0,Suspended
CUST-3054,Pune,MG Windsor EV,Pay-Per-KM,4.38,,Suspended
CUST-3055,Delhi,Tata Punch EV,Pay-Per-KM,4.29,,Defaulted
CUST-3056,Delhi,Maruti e Vitara,Pay-Per-KM,3.39,,Active
CUST-3057,Pune,Maruti e Vitara,Fixed-Monthly,,3000.0,Defaulted
CUST-3058,Delhi,MG Windsor EV,Pay-Per-KM,3.51,,Suspended
CUST-3059,Pune,MG Windsor EV,Pay-Per-KM,3.3,,Active
CUST-3060,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Defaulted
CUST-3061,Pune,Tata Punch EV,Fixed-Monthly,,3000.0,Active
CUST-3062,Delhi,Tata Punch EV,Pay-Per-KM,2.87,,Active
CUST-3063,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-3064,Delhi,MG Windsor EV,Fixed-Monthly,,2500.0,Active
CUST-3065,Delhi,Maruti e Vitara,Pay-Per-KM,2.96,,Active
CUST-3066,Bengaluru,Maruti e Vitara,Fixed-Monthly,,1500.0,Defaulted
CUST-3067,Delhi,MG Windsor EV,Fixed-Monthly,,1500.0,Active
CUST-3068,Bengaluru,Maruti e Vitara,Pay-Per-KM,3.17,,Defaulted
CUST-3069,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Active
CUST-3070,Bengaluru,Tata Punch EV,Pay-Per-KM,2.77,,Active
CUST-3071,Pune,Tata Punch EV,Pay-Per-KM,3.76,,Active
CUST-3072,Delhi,Maruti e Vitara,Pay-Per-KM,2.91,,Suspended
CUST-3073,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Defaulted
CUST-3074,Bengaluru,Maruti e Vitara,Pay-Per-KM,4.48,,Active
CUST-3075,Delhi,Tata Punch EV,Pay-Per-KM,2.9,,Active
CUST-3076,Delhi,Maruti e Vitara,Fixed-Monthly,,1500.0,Suspended
CUST-3077,Bengaluru,MG Windsor EV,Fixed-Monthly,,3000.0,Suspended
CUST-3078,Bengaluru,MG Windsor EV,Fixed-Monthly,,1500.0,Suspended
CUST-3079,Delhi,Tata Punch EV,Pay-Per-KM,4.2,,Active
